User ID,Age,Gender,Height (cm),Weight (kg),BMI,Step Count,Distance (m),Calories Burned,Activity Type,Duration (min),Heart Rate (bpm),Sleep Duration (hrs),Stress Level,Hydration Level (L),Temperature (C),Workout Frequency (days/week),Activity Intensity,Fitness Status
User_6320,21,Male,184,64,18.90359168241966,13345,10676.0,787,Running,53,65,5,Low,2.7175977792450015,36.61415327454133,3,Moderate,Not Fit
User_6321,30,Female,167,72,25.816630212628635,5359,4287.2,465,Walking,42,76,9,High,1.5720215836973044,37.05109322455436,3,Moderate,Not Fit
User_6322,26,Female,163,72,27.09925100681245,13888,11110.400000000001,355,Running,107,86,7,Medium,2.000583480784742,36.579224931177016,5,High,Not Fit
User_6323,45,Male,176,74,23.889462809917354,11279,9023.2,767,Cycling,56,72,5,High,1.9926837362652645,36.55955193347649,4,Moderate,Not Fit
User_6324,30,Male,171,87,29.75274443418488,13654,10923.2,773,Swimming,95,77,9,Medium,3.3306870580405636,37.086954536360054,3,Low,Not Fit
User_6325,41,Male,160,67,26.171874999999996,13981,11184.800000000001,111,Running,81,67,9,High,1.7204592184691874,37.192998778968146,4,High,Not Fit
User_6326,34,Male,176,69,22.275309917355372,14087,11269.6,571,Cycling,79,61,5,Low,2.066425656571191,36.90132971907354,4,Low,Not Fit
User_6327,30,Male,156,56,23.011176857330703,6625,5300.0,182,Swimming,98,65,6,High,1.8939277982411182,37.42683186432173,2,Low,Not Fit
User_6328,31,Female,166,79,28.668892437218755,8733,6986.400000000001,568,Running,89,84,5,High,1.9913324399498704,37.10828405506964,4,Moderate,Not Fit
User_6329,30,Male,169,75,26.25958474843318,5561,4448.8,643,Cycling,60,70,7,Low,2.576983465294121,36.52715054340076,4,Low,Not Fit
User_6330,30,Male,163,78,29.357521924046825,10870,8696.0,770,Cycling,62,72,6,High,1.7113995945489215,36.860507983291804,3,High,Not Fit
User_6331,31,Male,167,77,27.60945175517229,8005,6404.0,250,Running,82,61,6,Low,3.3047158644419454,37.358091395037945,3,High,Not Fit
User_6332,29,Male,170,90,31.14186851211073,8650,6920.0,125,Cycling,68,74,6,Low,3.1667189885952776,36.51954207527713,5,Low,Not Fit
User_6333,21,Female,182,79,23.849776597029344,4853,3882.4,433,Running,81,79,8,High,2.761004323005967,36.85236715150355,2,Low,Not Fit
User_6334,40,Female,174,62,20.478266613819528,9043,7234.400000000001,766,Cycling,85,70,8,High,1.7000755618253105,36.68475576573293,4,Moderate,Not Fit
User_6335,43,Female,177,68,21.705129432793896,4388,3510.4,505,Cycling,117,70,6,Medium,3.2203002848896665,37.22248911022916,5,High,Not Fit
User_6336,20,Female,183,72,21.49959688255845,6985,5588.0,233,Running,30,82,6,Low,3.3196974893245765,37.22640752795754,2,High,Fit
User_6337,26,Male,175,82,26.775510204081634,12847,10277.6,728,Walking,57,68,9,Low,3.1099346703018,37.27512732234682,4,High,Not Fit
User_6338,29,Female,153,69,29.475842624631554,13509,10807.2,343,Swimming,58,60,9,Medium,1.8315641465282828,37.018530246450574,2,High,Not Fit
User_6339,39,Male,164,60,22.308149910767405,12949,10359.2,780,Cycling,28,85,9,Low,2.2528731742967834,36.718953618856624,4,High,Fit
User_6340,29,Female,186,75,21.678806798473808,8612,6889.6,105,Running,22,66,9,Low,1.7320940245871728,36.91242766346672,4,Low,Not Fit
User_6341,21,Female,164,75,27.885187388459254,5652,4521.6,315,Swimming,60,75,6,Low,2.748837390305062,36.96265819999646,4,Moderate,Not Fit
User_6342,27,Male,168,61,21.612811791383223,6518,5214.400000000001,757,Cycling,117,67,7,High,3.060268551362044,36.82365676072595,3,High,Not Fit
User_6343,24,Male,186,65,18.78829922534397,6892,5513.6,690,Swimming,40,84,6,High,3.1450955218301946,37.32223917809173,4,Moderate,Not Fit
User_6344,43,Female,166,50,18.144868631151112,8236,6588.8,499,Cycling,58,70,7,High,2.5340655716088296,36.952619445999275,2,Low,Not Fit
User_6345,44,Male,160,84,32.81249999999999,3596,2876.8,304,Running,92,64,8,Low,3.3555877994222287,37.26750709802989,3,Moderate,Not Fit
User_6346,24,Female,150,69,30.666666666666668,7671,6136.8,456,Walking,32,82,8,High,2.7110807047017174,36.526754594808274,5,Low,Not Fit
User_6347,40,Male,181,81,24.724520008546747,12957,10365.6,550,Swimming,22,73,7,Medium,1.6019831188090528,36.54044052597434,4,Moderate,Not Fit
User_6348,37,Male,169,68,23.80869017191275,12623,10098.400000000001,751,Walking,111,73,7,Medium,2.754273760000275,37.071712956661266,5,High,Fit
User_6349,45,Male,154,73,30.78090740428403,14680,11744.0,131,Swimming,77,71,6,High,3.0094317460955513,36.9015371487778,2,High,Not Fit
User_6350,20,Male,167,72,25.816630212628635,13663,10930.400000000001,436,Running,52,74,8,Medium,2.2027602731492286,36.543916384969855,4,Low,Not Fit
User_6351,20,Female,156,69,28.353057199211044,8263,6610.400000000001,472,Walking,47,75,8,Medium,1.8415017685341761,37.38027294948676,2,Moderate,Not Fit
User_6352,43,Female,166,89,32.29786616344898,5131,4104.8,558,Cycling,98,83,7,Low,2.116294034194019,36.868488840086805,5,Low,Not Fit
User_6353,22,Female,185,51,14.901387874360847,11149,8919.2,622,Swimming,119,73,7,Low,2.611011347122021,36.87341838276684,5,Low,Not Fit
User_6354,43,Male,166,57,20.685150239512268,11455,9164.0,580,Running,76,89,6,High,2.6901330590705976,36.69870933011763,2,Moderate,Not Fit
User_6355,43,Female,150,46,20.444444444444443,14237,11389.6,184,Cycling,109,83,5,Medium,2.958308996836676,37.447754803409815,3,Low,Not Fit
User_6356,22,Male,175,85,27.755102040816325,8069,6455.200000000001,700,Cycling,111,60,5,High,1.576873985255113,37.173067312900635,5,Moderate,Not Fit
User_6357,45,Female,170,72,24.913494809688583,6850,5480.0,187,Swimming,58,76,6,Medium,3.1930255229359137,37.41377397016065,4,Moderate,Fit
User_6358,45,Male,166,81,29.3946871824648,11571,9256.800000000001,608,Swimming,103,63,5,Medium,2.3710540775013635,36.823279979178196,4,Moderate,Not Fit
User_6359,26,Female,155,82,34.131113423517164,14431,11544.800000000001,353,Running,92,79,9,High,3.0331393962744646,36.57933334236129,4,Moderate,Not Fit
User_6360,35,Female,165,66,24.242424242424246,13142,10513.6,402,Swimming,39,68,5,Low,3.0608417637333623,36.800574044276516,3,Moderate,Not Fit
User_6361,32,Female,161,66,25.461980633463213,3770,3016.0,607,Swimming,54,62,9,High,2.733513640133004,37.12507089066148,2,High,Not Fit
User_6362,30,Female,151,73,32.01613964299811,6335,5068.0,569,Running,81,88,8,Low,3.418831640769298,37.27800949825564,2,Moderate,Not Fit
User_6363,28,Male,171,45,15.389350569405973,3667,2933.6000000000004,230,Running,25,86,9,Low,2.0613128977053004,37.388848728552105,2,Low,Not Fit
User_6364,25,Female,175,63,20.571428571428573,14439,11551.2,112,Cycling,82,83,6,High,1.7264907274216927,36.66889573728547,5,Moderate,Not Fit
User_6365,23,Female,176,80,25.826446280991735,4531,3624.8,464,Running,50,78,9,High,2.2590278853479155,36.70494735184112,2,Moderate,Not Fit
User_6366,33,Male,166,84,30.48337930033387,6887,5509.6,168,Swimming,22,63,8,High,1.9266393345845159,36.57098676367122,3,Low,Not Fit
User_6367,39,Male,171,59,20.177148524332274,12342,9873.6,323,Running,24,79,5,High,2.0535339527573306,36.61899752701302,2,Low,Not Fit
User_6368,37,Male,175,54,17.632653061224488,12832,10265.6,588,Swimming,76,65,9,Low,2.513207473677502,36.5363188295705,4,Moderate,Not Fit
User_6369,37,Female,174,62,20.478266613819528,7511,6008.8,202,Cycling,63,78,7,High,1.7304506203852708,37.15166073801376,3,Moderate,Not Fit
User_6370,44,Male,166,84,30.48337930033387,5548,4438.400000000001,277,Swimming,43,85,5,Low,3.0007381777267703,36.500951416544005,5,Low,Not Fit
User_6371,23,Female,157,82,33.26706965799829,7573,6058.400000000001,280,Running,64,88,6,High,2.671740005105667,36.86016440839386,3,Low,Not Fit
User_6372,31,Female,166,86,31.20917404557991,6341,5072.8,193,Swimming,55,86,8,Low,3.23510786925587,36.516423693055415,5,High,Not Fit
User_6373,44,Male,170,65,22.49134948096886,11766,9412.800000000001,722,Cycling,51,78,8,High,2.7979665029067555,36.76323804507381,2,Low,Not Fit
User_6374,35,Male,173,58,19.37919743392696,5684,4547.2,206,Cycling,120,65,9,High,1.980364593434098,37.42681186973912,4,Moderate,Not Fit
User_6375,25,Female,160,66,25.781249999999996,9347,7477.6,129,Cycling,26,66,8,Low,3.2553811256557754,36.95394847423643,3,Moderate,Not Fit
User_6376,36,Female,186,60,17.343045438779047,7170,5736.0,585,Walking,53,77,9,High,3.345113616057772,36.54900077438276,3,High,Not Fit
User_6377,26,Female,160,60,23.437499999999996,7718,6174.400000000001,404,Swimming,101,86,6,Low,3.2640795613586673,36.58455757165069,4,High,Fit
User_6378,23,Male,171,77,26.332888752094664,14130,11304.0,755,Walking,114,69,5,High,3.2990613844506824,36.698484204559854,5,Low,Not Fit
User_6379,33,Male,169,78,27.309968138370508,13170,10536.0,441,Walking,59,88,8,Low,2.0973844615165325,37.005092017819436,3,Moderate,Not Fit
User_6380,38,Male,167,49,17.569651116927822,9413,7530.400000000001,714,Swimming,25,67,6,Low,2.368446130086238,36.927633204900204,5,High,Not Fit
User_6381,42,Male,170,72,24.913494809688583,3756,3004.8,208,Walking,33,66,8,Low,3.3809263125467752,37.45987669471473,5,Low,Not Fit
User_6382,21,Male,177,55,17.555619394171533,5650,4520.0,315,Walking,71,82,7,Medium,1.938162500591527,36.55732834930109,2,Moderate,Not Fit
User_6383,31,Male,166,85,30.84627667295689,7567,6053.6,256,Running,30,69,9,Medium,3.0786654754824125,36.85392410431083,4,High,Not Fit
User_6384,28,Male,164,71,26.397977394408095,8281,6624.8,609,Swimming,30,65,5,Low,2.054797224806588,36.599830351146174,2,High,Not Fit
User_6385,38,Male,168,50,17.71541950113379,12709,10167.2,615,Walking,41,77,7,Medium,2.5554683602922514,36.629960416646824,3,Low,Not Fit
User_6386,24,Female,162,96,36.579789666209415,8003,6402.400000000001,667,Cycling,49,72,9,Low,1.9578341775143464,36.531873687732734,4,Moderate,Not Fit
User_6387,32,Female,173,57,19.045073340238563,5329,4263.2,302,Swimming,48,62,9,High,3.311553509563943,37.050018957119455,5,Low,Not Fit
User_6388,43,Female,154,93,39.21403272052623,14846,11876.800000000001,774,Cycling,34,73,7,High,1.8328906687912432,36.921467622603785,2,Low,Not Fit
User_6389,33,Male,166,72,26.1286108288576,12698,10158.400000000001,378,Swimming,103,88,6,High,3.204828808592448,37.25258275375925,5,High,Not Fit
User_6390,41,Male,190,58,16.066481994459835,10309,8247.2,229,Swimming,102,62,6,High,2.308358226733118,37.3116868286904,4,Low,Not Fit
User_6391,30,Female,187,66,18.873859704309528,9651,7720.8,307,Running,74,70,5,Low,1.7597415689454323,37.128955682001994,5,High,Not Fit
User_6392,35,Male,167,76,27.250887446663558,8214,6571.200000000001,619,Running,63,90,5,Low,2.2686571270204983,37.012020817179476,4,Moderate,Not Fit
User_6393,45,Female,169,87,30.461118308182492,6743,5394.400000000001,361,Cycling,103,73,9,Low,1.709734026951286,36.84087293274896,5,Moderate,Not Fit
User_6394,35,Female,175,65,21.224489795918366,7149,5719.200000000001,676,Walking,48,77,5,Medium,1.8432716582374993,36.65278690455445,3,Low,Not Fit
User_6395,29,Female,150,79,35.111111111111114,5088,4070.4,212,Walking,77,67,9,High,2.2686677910682107,36.74997999665793,5,Low,Not Fit
User_6396,22,Male,175,72,23.510204081632654,14919,11935.2,411,Cycling,115,83,5,Low,1.9683035564831823,36.7343543038411,3,Moderate,Not Fit
User_6397,30,Male,150,64,28.444444444444443,10810,8648.0,145,Swimming,83,84,6,Medium,3.1013248853364006,36.87655841146817,5,Moderate,Not Fit
User_6398,42,Male,162,85,32.38835543362292,13333,10666.400000000001,437,Cycling,64,63,9,Medium,2.9496113203845202,37.48496014847512,3,High,Not Fit
User_6399,38,Female,173,54,18.042701059173375,3493,2794.4,409,Swimming,67,62,5,High,1.8903697151356829,37.086881222177205,2,Low,Not Fit
User_6400,22,Male,169,69,24.158817968558527,3700,2960.0,255,Running,116,61,9,Medium,2.1290309571449777,36.64821173068686,5,High,Not Fit
User_6401,24,Female,190,60,16.62049861495845,8435,6748.0,434,Swimming,84,85,7,High,3.0045227959595855,37.26876166913898,4,High,Not Fit
User_6402,42,Female,170,79,27.33564013840831,6483,5186.400000000001,664,Walking,114,81,6,High,2.1320929021297683,36.55307369203957,3,High,Not Fit
User_6403,44,Male,175,70,22.857142857142858,10332,8265.6,519,Cycling,53,84,5,High,1.8545126624010848,37.353616290978486,5,Low,Not Fit
User_6404,31,Male,181,45,13.735844449192637,12384,9907.2,728,Walking,88,83,7,Medium,3.36989168077044,37.08117779328077,4,Low,Not Fit
User_6405,45,Female,169,69,24.158817968558527,7822,6257.6,211,Swimming,96,78,7,High,1.507162428390116,37.163033270388254,3,Moderate,Not Fit
User_6406,40,Male,160,76,29.687499999999993,13036,10428.800000000001,626,Walking,92,66,9,Low,1.8898889297376227,36.53951958775457,2,High,Not Fit
User_6407,20,Female,187,66,18.873859704309528,4392,3513.6000000000004,685,Running,32,66,8,High,1.7920940480756327,36.72547626819111,5,Low,Not Fit
User_6408,37,Male,158,56,22.432302515622492,6896,5516.8,471,Walking,117,77,8,Low,1.5849697024140599,36.84029391448977,5,Low,Not Fit
User_6409,32,Female,168,67,23.738662131519277,5405,4324.0,595,Running,37,74,9,Low,1.7325376016007084,36.52570719211107,5,Low,Not Fit
User_6410,24,Male,155,71,29.552549427679498,7769,6215.200000000001,539,Cycling,87,69,7,High,1.9076656735338342,37.01140136019486,2,Moderate,Not Fit
User_6411,35,Male,183,77,22.99262444384723,5937,4749.6,294,Walking,51,82,5,High,2.19099607868848,36.87716633807876,3,Low,Not Fit
User_6412,38,Female,165,61,22.4058769513315,10937,8749.6,675,Cycling,100,69,9,High,2.283705214597,37.30521131176556,4,Low,Not Fit
User_6413,32,Male,163,90,33.87406375851557,4904,3923.2000000000003,768,Running,84,79,9,Medium,1.9005710592489675,37.43236528027107,2,High,Not Fit
User_6414,34,Male,172,78,26.365603028664147,11509,9207.2,619,Running,64,66,6,High,2.703564459115171,36.98962080495793,4,High,Not Fit
User_6415,43,Female,166,79,28.668892437218755,3097,2477.6000000000004,462,Walking,47,63,9,High,2.045583692024014,37.2917858103552,2,Low,Not Fit
User_6416,33,Female,183,68,20.305174833527424,4107,3285.6000000000004,496,Cycling,43,85,5,Low,3.34813367515697,36.54032194045186,4,High,Not Fit
User_6417,26,Female,171,59,20.177148524332274,14068,11254.400000000001,760,Running,106,86,7,Medium,2.275754061008889,37.37009695038066,2,Moderate,Fit
User_6418,20,Male,166,74,26.854405574103644,4826,3860.8,290,Running,76,68,8,High,2.6429247057319594,36.618054386661036,4,Low,Not Fit
User_6419,37,Male,182,66,19.925129815239703,6831,5464.8,491,Running,84,88,5,High,1.6055585982836758,37.464683187488376,4,Low,Not Fit
User_6420,23,Male,160,88,34.37499999999999,4660,3728.0,329,Cycling,120,63,9,Low,1.9968308087350115,36.94970054646246,4,High,Not Fit
User_6421,25,Female,169,55,19.257028815517668,11014,8811.2,602,Walking,25,86,6,High,1.6971732128329486,36.70099302554669,4,Moderate,Not Fit
User_6422,26,Male,159,52,20.56880661366243,11937,9549.6,585,Walking,96,83,7,Medium,2.733493798331948,36.518159556623544,3,Moderate,Fit
User_6423,43,Male,170,83,28.719723183391007,14285,11428.0,449,Walking,60,82,5,High,1.806256773873862,37.07737953089952,3,High,Not Fit
User_6424,23,Male,179,53,16.541306451109516,5134,4107.2,451,Running,115,84,8,Low,1.6685004713815854,36.59903660171523,3,Moderate,Not Fit
User_6425,41,Female,190,71,19.667590027700832,12656,10124.800000000001,225,Running,21,82,7,Medium,2.499531198900745,36.51599140842692,3,Low,Fit
User_6426,30,Male,166,70,25.402816083611555,7589,6071.200000000001,710,Running,71,88,6,Low,2.2208486905452833,36.75104429830017,4,Low,Not Fit
User_6427,26,Male,181,74,22.587833094227893,13078,10462.400000000001,532,Swimming,76,77,7,High,1.7003548272510958,37.1185840516983,4,Low,Not Fit
User_6428,38,Male,179,63,19.66230766829999,9865,7892.0,525,Running,48,87,8,Medium,2.524854498249454,36.74771024247566,5,High,Fit
User_6429,38,Female,156,82,33.694937541091385,7946,6356.8,674,Cycling,51,78,5,Low,2.118174539789682,37.39919585232861,5,High,Not Fit
User_6430,32,Male,169,68,23.80869017191275,8615,6892.0,763,Walking,101,63,5,High,3.3982642138295356,36.658914977547695,2,Low,Not Fit
User_6431,38,Male,174,67,22.12973972783723,10191,8152.8,508,Cycling,31,88,5,High,2.1181399177410754,36.757576131266745,3,High,Not Fit
User_6432,29,Male,189,53,14.837210604406373,5933,4746.400000000001,370,Walking,62,75,6,Low,3.163465167707823,37.214765547590325,2,High,Not Fit
User_6433,36,Male,181,45,13.735844449192637,10810,8648.0,661,Running,28,77,7,Low,2.242162434045385,37.11447684804602,2,High,Not Fit
User_6434,28,Female,167,79,28.326580372189753,4199,3359.2000000000003,423,Walking,54,90,5,High,2.1965625816591654,37.07573677530474,5,High,Not Fit
User_6435,27,Female,166,55,19.959355494266223,8402,6721.6,284,Running,88,75,5,High,2.663250066701823,36.6204554766361,3,Moderate,Not Fit
User_6436,30,Female,176,56,18.078512396694215,5452,4361.6,175,Walking,43,80,6,High,2.729543159203069,36.619906186773434,2,Low,Not Fit
User_6437,44,Male,150,58,25.77777777777778,9808,7846.400000000001,107,Cycling,62,78,8,Low,2.434343593714903,36.7286592623197,4,High,Not Fit
User_6438,43,Female,170,79,27.33564013840831,5570,4456.0,641,Walking,43,65,6,Medium,1.789910567763674,36.723787436750854,3,Low,Not Fit
User_6439,45,Male,167,57,20.43816558499767,7914,6331.200000000001,225,Walking,51,90,7,Low,2.8819694893650745,37.25770687860339,2,Low,Fit
User_6440,38,Male,171,67,22.91303307000445,8588,6870.400000000001,610,Swimming,62,84,7,Medium,2.1343440344967144,36.992844099136875,5,Moderate,Fit
User_6441,20,Male,161,72,27.776706145596233,5118,4094.4,472,Walking,27,77,5,High,3.4779488027504613,37.259764537079874,3,High,Not Fit
User_6442,39,Male,179,66,20.598608033457133,8879,7103.200000000001,741,Walking,60,89,7,Low,3.393507846374323,37.26417480349227,3,High,Fit
User_6443,42,Female,172,62,20.9572742022715,9470,7576.0,167,Swimming,45,67,9,Medium,2.28612744319187,36.75146451117135,4,High,Fit
User_6444,37,Male,181,86,26.25072494734593,3402,2721.6000000000004,642,Running,98,63,8,High,2.918636809290727,37.04917573418844,2,Moderate,Not Fit
User_6445,41,Male,171,45,15.389350569405973,6184,4947.200000000001,505,Swimming,95,76,9,Medium,2.8030696771947823,36.50486292494079,3,Moderate,Not Fit
User_6446,37,Male,159,71,28.084332107116012,13086,10468.800000000001,593,Running,80,70,9,Low,3.4802584543932618,37.01846287533844,4,Moderate,Not Fit
User_6447,29,Female,150,78,34.666666666666664,5514,4411.2,555,Running,36,72,8,Medium,2.461223200224829,36.67179621577202,2,Moderate,Not Fit
User_6448,23,Female,184,79,23.334120982986768,14164,11331.2,720,Walking,25,66,9,High,1.5196794226915127,36.72990822158953,4,High,Not Fit
User_6449,29,Male,163,60,22.582709172343712,14710,11768.0,703,Swimming,21,90,6,Medium,2.4002579899210468,36.57044967434794,2,Low,Fit
User_6450,30,Female,165,52,19.100091827364558,6084,4867.2,403,Running,63,87,8,High,2.7610817956169083,37.151836957769916,3,Low,Not Fit
User_6451,32,Female,187,47,13.440475850038604,9770,7816.0,604,Swimming,27,81,8,Medium,2.7768719936213007,36.66854174931577,4,High,Not Fit
User_6452,26,Female,155,94,39.12591050988553,6315,5052.0,368,Walking,88,88,7,Low,2.9067696639180975,36.768814702990866,3,Low,Not Fit
User_6453,42,Female,190,64,17.72853185595568,3695,2956.0,773,Running,86,64,8,Low,2.4926835724080636,36.83526940720095,3,High,Not Fit
User_6454,25,Male,187,90,25.737081414967538,10545,8436.0,664,Swimming,35,85,8,High,1.8652181455327896,37.43444346360283,5,High,Not Fit
